tokens,ner_tags
"[['Agar', 'aap', 'desh', 'mein', 'laws', 'implement', 'sahi', 'dhang', 'se', 'nahi', 'kar', 'sakte,', 'to', 'aap', 'hume', 'desh', 'ke', 'bahri', 'dushmano', 'se', 'kaise', 'bachaiyenge. ? ', '@narendramodi', '@PMOIndia', '@SupremeCourtFan', '@BJP4India', 'ko', 'ab', 'apni', 'gau', 'mata', 'ki', 'chinta', 'nahi', 'hoti', 'jisko', 'bhi', 'to', 'saans', 'lene', 'mein', 'dikat', 'hogi', '#smogindelhi']]","[['O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@arjunt 92', '32xx 28xx', 'means', '400', 'so', 'from', '2800', 'till', '24xx', 'trade', 'is', 'valid', 'every', 'on', 'rise', 'booking', 'on', '100 150', 'dip', '25%', 'more', 'adding', 'kind', 'of', ',']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Chal', 'padiye', 'akele', 'hi', '@narendramodi', '@MukeshAmbaniJio', '@gautam adani', 'jaise', 'businessman', 'log', 'ab', 'janta', 'ko', 'air', 'purifier', 'bechne', 'ki', 'yojna', 'bana', 'rahe', 'hai,', '@deepikapadukone.', '@KareenaKapoorIN', 'ne', 'to', 'prachar', 'bhi', 'karna', 'shuru', 'kar', 'diya', 'hai', '@RealHistory', '#smogindelhi']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@ArvindKejriwal', 'AAP', 'slogan', 'should', 'be', 'tum', 'mujhe', 'vote', 'do', 'main', 'tumhe', 'SMOG', 'dunga', '#DelhiChokes', '#SmogCapital']]","[['O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#Notebandi', 'Maa', 'ne', 'jitne', 'paise', 'papa', 'ki', 'jeb', 'katke', 'bachaye', ',', 'use', 'bank', 'me', 'jama', 'karana', 'pada', '0', 'Ab', 'interest', 'bhi', 'mil', 'raha', 'hai', '.', 'I', 'support', 'note', 'ban']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Delhi', 'sarkar', 'sirf', 'twitter', 'pe', 'active', 'rahne', 'ke', 'liye', 'hai', 'kya.khud', 'kya', 'kiya', 'wo', 'mat', 'dekho', 'dusro', 'ne', 'nhi', 'kiya', 'bus', 'yahi', 'rote', 'raho.!', '#delhipollution']]","[['B-PLACE', 'B-ORGANISATION', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Soldiers', ""aren't"", 'getting', 'enough', 'air', 'on', 'Siachen.', 'desh', 'ke', 'liye', 'ek', 'do', 'din', 'saans', 'bhi', 'nahi', 'rok', 'sakte ? ', '#DelhiSmog']]","[['O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Agar', 'DELHI', 'walo', 'ko', 'lungs', 'cancer', 'hota', 'hai,', 'Toh', 'ye', 'mat', 'smjhna', 'Ki', 'wo', 'CIGERETE', 'pite', 'hai.', '#DelhiSmog', '#Polution']]","[['O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Best', 'thing', 'about', '#smogindelhi', 'is', 'that', '#ArvindKejriwal', 'can', 'now', 'easily', 'say', 'ab', 'Delhi', 'mein', 'kya', 'ho', 'raha', 'hai', 'woh', 'mujhe', 'dikhai', 'nahi', 'de', 'raha']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Agar', 'air', 'pollution', 'ki', 'wajah', 'se', 'kisi', 'cow', 'ki', 'death', 'ho', 'jaaye', 'toh', 'Centre', 'se', 'agle', 'din', 'hi', 'iski', 'management', 'ke', 'liye', 'grant', 'mil', 'jaayegi', '#AirPollution', '#DelhiSmog', '#delhiAirpollution']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Samay', 'aa', 'gaya', 'hai', 'sab', 'secular', 'mil', 'ker', 'hindu', 'ki', 'chita', 'jalne', 'per', 'rokh', 'laga', 'de.', '#smogindelhi']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['kaafi', 'analysis', 'se', 'pta', 'cha', 'ki', '#smog', 'jo', 'hai', 'wo', 'sambhog', 'se', 'aaya', 'hai,', 'ramrahim', 'or', 'asaram', 'jaise', '4 5', 'baba', 'ko', 'arrest', 'krlo', 'khud', 'hi', 'chla', 'jayega.', 'no', 'need', 'of', '#OddEven', 'then.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@kenanmalik', ':', 'Worth', 'celebrating', 'not', 'so', 'much', 'that', 'Sadiq', 'Khan', 'is', ""London's"", 'first', 'Muslim', 'mayor', 'but', 'that', 'for', 'many', 'Londoners', 'that', 'was', 'irrelevan']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Kids', 'smoke', 'cigarettes,', 'legends', 'live', 'in', 'Delhi ', 'Kamar', 'kaslo', 'aur', 'sab', 'thik', 'karo', 'warna', 'mar', 'jao', '#DelhiSmog']]","[['O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Jo', 'haal', '70', 'saal', 'se', 'ab', 'tak', 'nahi', 'hua', '#Notebandi', '#GST', '#FDI', '#UNEMPLOYMENT', '#more']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#Notebandi', 'IT', 'walo', 'ka', 'kaam', 'asan', 'kar', 'diya', '.', 'jis', 'ki', 'asar', 'saudi', 'arab', 'mein', 'bhi', 'dikhai', 'de', 'raha', 'hai', 'corruption', 'ke', 'khilaf']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'I-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Srilanakan', 'players', 'ko', 'Bharat', 'ki', 'pari', 'declare', 'karane', 'ka', 'bhana', 'chahiye', 'tha.', '@Atheist Krishna', '@cricketaakash', '#delhipollution']]","[['O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#DelhiSmog', 'Ab', 'bhakt', 'kisi', 'ko', 'Delhi', 'me', 'mask', 'pehene', 'dekhenge', 'to', 'usko', 'bhi', 'desh', 'drohi', 'ghoshit', 'kar', 'denge.', 'Aakhir', 'humare', 'desh', 'ki', 'hawa', 'hai']]","[['O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O']]"
"[['Sri', 'Lankan', 'Players', 'ka', 'Smog', 'Se', 'Swagat', 'kiya', 'hai', 'Delhi', 'walo', 'ne.', '#INDvSL', '#KingKohli', '#DelhiSmog']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O']]"
"[['kuch', 'to', 'kijiye', 'ye', 'hai', 'hamara', 'develop', 'country', '.ye', 'hai', 'hamari', 'capital', 'ka', 'haal', '#DelhiSmog']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Is', 'shaher', 'ko', 'ye', 'Hua', 'kya', 'hai.', 'Kahi', 'rakh', 'hai', 'to', 'kahi', 'dhua', 'dhua.', 'Play', 'interrupted', 'due', 'to', 'bad', 'weather', '#DelhiSmog', '#INDvSL', '#delhi']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Ab', 'kon', 'pataakhe', 'fod', 'raha', 'hai', 'delhi', 'mai', 'jo', 'pollution', 'level', 'badh', 'gaya', 'hai', '#delhipollution', '#INDvsSL', '#KingKohli', '#crackersban']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#wahMeraIndia', 'yahan', '#DelhiPollution', 'se', 'logo', 'ka', 'jeena', 'muskil', 'hai', 'kisi', 'ne', 'kuch', 'nahi', 'kiya', 'par', '#Padmavati', 'release', 'ke', 'against', 'log', 'road', 'par', 'nikal', 'aayein', 'hain']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@iamrana', 'Bade', 'Muji', 'ko', 'mara', 'Sajde', 'amrah', 'ko', 'gar', 'mara', 'Nihange', 'ajdaho', 'sere', 'nar', 'mara', 'to', 'kya', 'mara', '.!']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['I', 'think', 'it', 'was', 'Mirza', 'Ghalib', 'who', 'had', 'said,', 'Dilli', 'mein', 'rahe', 'toh', 'khayenge', 'kya.', 'Today,', 'we', 'have', 'to', 'say,', 'Dilli', 'mein', 'rahe', 'toh', 'saans', 'kaise', 'le ? ', '#DelhiSmog', '#DelhiPollution']]","[['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@ArvindKejriwal', 'ko', ' 7', 'air', 'purifiers ', 'ke', 'beech', 'baithe', 'Twitter', 'pe', '#AAPKiHawaBaazi', 'se', 'fursat', 'mile,', 'tab', 'hi', 'lagta', '#delhiAirpollution', 'ka', 'kuch', 'hoga,', 'nahi', 'to', '2021', 'tak', 'is', '#NautankiBaaz', 'ko', 'jhelna', 'hoga.', '#DelhiSmog']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Seems', '@ashoswai', 'has', 'lost', 'his', 'mental', 'balance', 'after', '#Notebandi', '0', 'Bechara', 'Bikhari', 'hone', 'ke', 'baad', ',', 'bus', 'Modi', 'ko', 'Gaali', 'deta', 'rehta', 'hain', 'jab', 'dekho', '0']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#DelhiPollution', '#delhiAirpollution', '#DelhiAirQuality', 'Arvind', 'Kejriwal', 'ki', 'Nayi', 'Nautanki', 'start', 'ho', 'gayi.shame', 'on', 'you', 'Arvind', '.pls', 'jaag', 'jao', 'ab', 'toh.Kyu', 'life', 'ke', 'sath', 'khilwaad', 'ker', 'rahe', 'ho!']]","[['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Cabwala', ' ', 'Madam', 'ji', ',', 'yeh', '#Jio', 'apni', 'missus', 'ko', 'dila', 'ke', 'galti', 'kardi', '0', 'Jab', 'dekho', 'call', 'hi', 'karti', 'rehti', 'hai', '0', 'Har', 'minute', 'ki', 'khabar', 'leti', 'hai', '0', '#SoSad']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#Jio', 'kuch', 'bhi', 'kar', 'sakta', 'hai', '#']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Is', 'saal', '#IPL', 'mai', '#MI', 'ke', 'sath', '#Jio', 'users', 'ki', ',', '#KKR', 'ke', 'sath', '#SRK', 'fans', 'ki', 'dua', 'hai', 'and', '#RCB', 'ke', 'sath', 'banks', 'ki', 'baddua', 'hai', '0', '#RCBvKKR']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O']]"
"[['Aaj', 'kal', 'Jitne', 'Bhi', 'teaser', 'trailer', '#Youtube', 'pr', 'Record', 'tod', 'rhe', 'hai', 'Sb', '#Jio', 'ki', 'meharbaani', 'hai']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#Jio', 'phone', 'kab', 'milege']]","[['O', 'O', 'O', 'O']]"
"[['Asli', 'dard', 'to', 'Jio', 'ki', 'reduced', 'speed', 'deti', 'hai']]","[['O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O']]"
"[['@DivineSoulAmit', 'aap', 'ko', 'bhi', 'Happy', 'Mahashivratri', 'Jii', ':) ', 'Om', 'Namaah', 'Shivai', '!']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['aukat', 'hi', 'nahi', 'hai', 'Airtel', 'afford', 'karne', 'ki']]","[['O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O']]"
"[['Internet', 'bhi', 'nashe', 'ki', 'tarah', 'hai', '0', 'Ab', 'jab', 'lat', 'lag', 'chuki', 'hai', 'toh', 'kharch', 'toh', 'karna', 'hi', 'hoga']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['yaar', '#jio', 'yaha', 'shop', 'wala', 'blak', 'me', 'jio', 'phone', 'becha', 'raha', 'h', 'or', 'hum', 'advance', 'diye', 'bathe', 'h', 'unko', 'phone', 'mil', 'nahi', 'raha', '@yaduvansheesr']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Ohh', '#jio', 'ye', 'tumne', 'kya', '.', 'iss', 'mehengai', 'ke', 'jamane', 'me', 'tumne', 'bhi']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['capabilities', 'to', 'h', 'nhi', 'kuch', 'karne', 'ki', '#jio', 'ka', 'net', 'h', 'lage', 'modi', 'ko', 'gali', 'dene', 'pahle', 'kidh', 'sudhro', 'behanchod', '.', 'bad', 'm', 'modi', 'ko', 'judge', 'karna', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O']]"
"[['Ye', 'muft', 'ke', '#jio', 'se', 'ek', 'fayda', 'to', 'hua', 'hai', '.', 'ye', 'bc', 'jhooti', 'ladkiyo', 'ke', 'recharge', 'nahi', 'karwane', 'padte', '0', 'Meethi', 'baate', 'karke', 'recharge', '0', 'Kyu', ' ? ', '@IamCbf ']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Ambani', 'ji', '#jio', 'pakka', '12:00', 'AM', 'ke', 'baad', 'hi', '1', 'GB', 'data', 'dete', 'hai', 'kuch', 'to', 'gadbad', 'hai']]","[['B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Review', 'units', 'ke', 'alawa', 'kisi', 'Ko', 'jio', 'phone', 'Mila', 'hai', 'ya', 'nahi', ' ? ']]","[['O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Kya', '#NoteBandi', 'k', 'jashn', 'me', 'unn', 'logon', 'k', 'pariwar', 'valo', 'ko', 'bulaya', 'jaega', 'jinke', 'relatives', 'ki', '#Banks', 'ki', 'line', 'me', 'lag', 'k', 'death', 'hui', ' ? ']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@MukeshAmbaani', '@JioCare', '@reliancejio', '@TRAI', 'ek', 'saal', 'se', 'tower', 'lagane', 'ka', 'kah', 'rahe', ',', 'abhi', 'tak', 'nahi', 'laga', 'paye', ',', 'kahi', '#JIO', 'walo', 'ka', 'irada', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@sudhirchaudhary', ':', 'Good', 'to', 'see', 'Manoj', 'Kumar', 'at', 'the', 'centrestage', 'once', 'agn', '!', 'The', 'original', 'Bharat', 'Kumar', 'who', 'brought', 'patriotism', 'to', 'IndianCinema', 'h']]","[['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['i', 'agreed', '0', '&', 'Also', 'agr', 'Koi', 'Fail', 'hoga', 'toh', '90%', 'Fault', 'bhi', 'isi', '#Jio', 'ka', 'hoga', '0']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['MENE', '#JIO', 'KI', 'SIM', 'KI', 'DATE', 'BADVA', 'DI']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['AB', 'AAP', '32', 'DEC', 'TAK', 'USE', 'KR', 'SAKTE', 'HO']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@JioCare', 'sir', '0', 'Mera', 'net', '1', 'jan', 'se', 'bhut', 'slow', 'chal', 'rha', 'hai', '0', 'Mujhe', 'kya', 'karna', 'chahia', 'ki', '#Jio', 'pahle', 'jaisa', 'chale', '0', 'I', 'have', 'many', 'problem', 'on', 'jio', '0', 'Pls', 'help', '0']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O']]"
"[['Khudke', 'Paiso', 'Se', 'Net', 'Chalane', 'Ke', 'Liye', 'Bhi', 'Jigar', 'Chahiye', '0']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['High', 'speed', '1', 'GB', 'khatam', 'hone', 'k', 'baad', 'kitni', 'bakwaas', 'speed', 'rehti', 'hai', '.', 'Airtel', 'ka', '2', 'g', 'isse', 'acha', 'hai', '.', '#Jio']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Sab', 'sathiya', 'jaate', 'h', '!', 'Inke', 'employee', 'khud', '#Jio', 'use', 'kar', 'rhe', 'hai', 'New', 'year', 'ke', 'bahane', 'pata', 'to', 'chala', 'ki']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Jesse', '#Jio', 'ke', 'liye', 'line', 'lagti', 'thi', ',', 'wasehi', 'aaj', '#Starbucks', 'ke', 'bahar', 'lagi', 'hai', '0']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Aisa', 'lag', 'raha', 'hai', 'jaise', 'kuch', 'mahine', 'baad', 'last', 'mein', 'jaise', 'central', 'mein', '#UPA', 'aur', '#NDA', 'hai', 'waise', 'hi', '#Jio', 'aur', '#Airtel', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Bhai', ',', 'sab', 'kuch', 'free', 'hi', 'chahiye', '0', 'Kyu', 'koi', 'fokat', 'ki', 'mahenat', 'kare', ' ? ', 'Sab', 'kuch', 'PM', 'hi', 'karenge', '0', 'Hame', 'bas', 'baithe', 'baithe', '#JIO', 'k', 'net', 'se', 'aisi', 'tweet', 'kare', '0']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@ankitv', ' ', 'mujhe', 'laptop', 'buy', 'karna', 'hai', 'in', 'which', 'brand', ',', 'specification', 'aur', 'bettery', 'backup', 'acha', 'ho', '.', 'Plzz', 'let', 'me']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['sirf', 'net', 'ke', 'liye', 'use', 'karo', ',', 'calling', 'me', 'to', 'bsnl', 'bhi', 'baap', 'lagata', 'hai', '#Jio', 'ke', 'samne']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#Jio', 'ka', 'sim', 'tho', 'sab', 'ke', 'pass', 'hai', ',', 'lekin', 'uska', 'number', 'khud', 'ko', 'bhi', 'pata', 'nai', 'hota', '0']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Lag', 'raha', 'he', '#JioFilmfareAwards', 'nahi', 'dekh', 'rahe', '#Jio', 'ki', 'ads', 'dekh', 'rahe', 'he', '.', 'Network', 'slow', 'aur', 'faltu', 'ho', 'raha', 'he', 'ab', 'toh', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#JioFilmfareAwards', 'me', 'jite', 'log', 'ya', 'steg', 'pe', 'jhate', 'ke', 'matke', 'our', 'bakwas', 'kaye', 'un', 'sabko', '#jio', 'ke', 'tarfse', 'sabko', 'award']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['SRK', 'fans', 'ke', 'pass', ' ', 'nahi', 'hai', 'theter', 'jane', 'Ko', '!', '#Jio', 'SIM', 'leke', 'din', 'bhar', '#Online', 'rehte', 'hai', '#Gaytrends']]","[['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#Irony', 'is', 'that', '#jio', 'ke', 'Internet', 'se', 'Jio', 'ka', 'app', 'hi', 'nahi', 'open', 'hota', 'hai', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['jio', 'ka', 'koi', 'jabab', 'nahi', 'h', '0', 'iski', 'vajah', 'se', 'vo', 'log', 'jo', '2', 'g', 'se', 'aage', 'sochate', 'nahi', 'the', 'ab', 'vo', 'bhi', '4', 'g', 'chala', 'rahe', 'h', '0', '#jio']]","[['B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Dono', 'house', 'mei', 'kya', 'congress', 'ki', 'majority', 'hai', 'unke', 'oppose', 'karne', 'se', 'bill', '#GST', 'ka', 'ruk', 'jaata', '#Notebandi', 'karne', 'se', 'pehle', 'bill', 'pass', 'karaya', 'tha', 'kya']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Jio', 'ne', 'march', 'tak', 'ka', 'kyun', 'free', 'rakha', ' ? ']]","[['B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
